"id","cluster","study","author","year","type_s","group","group_s","adapted","outcome","adjusted","es","v","se","lowerCI","upperCI","control_raw_gap","control_residual_gap","paper_type","n_school","pop_school","samplesize","setting_type","setting","edu_level","identity_type","identity_dis","identity_adv","density_female","density_urm","density_firstgen","density_freelunch","n_domains","duration","duration_rough_month","number","number_rough","primary_outcome","secondary_outcome","control_type","affirm_type","adaptation","reinforcement","appropriate_reading_level","privacy","ungraded","ordinary","known_teacher","delivered_in_classroom","good_for_you","early","before_stress","timing","random_sequence_generation","allocation_concealment","blinding_of_participants_and_personnel","blinding_of_outcome_assessment","incomplete_outcome_data","selective_reporting","other_sources_of_bias","timing_z","ordinary_z","duration_rough_month_z","density_freelunch_z","delivered_in_classroom_z","control_type_z"
48,"Serra-Garcia (Study 2), under review","Serra-Garcia (Study 2), under review","Serra-Garcia (Study 2)","under review","Minority subgroup","Female","Gender","No","Physics final exam score","No",-0.2881,0.0718,0.2679,-0.8133,0.237,-0.092,NA,"Journal",1,NA,129,"tertiary","an introductory physics class for engineering students, at the University of California, San Diego","undergraduate","gender","Female","Male",0.473,NA,NA,NA,12,"Sep 28 - Dec 12",4,"2",2,NA,"Average physics quiz score, final physics exam score, final physics course score","other","independent",0,0,NA,1,0,0,0,"mixed",0,1,0,"early","low","low","low","unclear","unclear","unclear","unclear",1.1715857971727,-0.95,-0.632185000577455,NA,-2.05991605957314,0.606382978723404
48,"Serra-Garcia (Study 2), under review","Serra-Garcia (Study 2), under review","Serra-Garcia (Study 2)","under review","Majority subgroup","Male","Gender","No","Physics final exam score","No",0.2891,0.0678,0.2604,-0.2213,0.7995,NA,NA,"Journal",1,NA,129,"tertiary","an introductory physics class for engineering students, at the University of California, San Diego","undergraduate","gender","Female","Male",0.473,NA,NA,NA,12,"Sep 28 - Dec 12",4,"2",2,NA,"Average physics quiz score, final physics exam score, final physics course score","other","independent",0,0,NA,1,0,0,0,"mixed",0,1,0,"early","low","low","low","unclear","unclear","unclear","unclear",1.1715857971727,-0.95,-0.632185000577455,NA,-2.05991605957314,0.606382978723404
48,"Serra-Garcia (Study 2), under review","Serra-Garcia (Study 2), under review","Serra-Garcia (Study 2)","under review","Minority subgroup","Female","Gender","No","Physics final grade","No",-0.0065,0.0711,0.2666,-0.5291,0.5161,0.5096,NA,"Journal",1,NA,129,"tertiary","an introductory physics class for engineering students, at the University of California, San Diego","undergraduate","gender","Female","Male",0.473,NA,NA,NA,12,"Sep 28 - Dec 12",4,"2",2,NA,"Average physics quiz score, final physics exam score, final physics course score","other","independent",0,0,NA,1,0,0,0,"mixed",0,1,0,"early","low","low","low","unclear","unclear","unclear","unclear",1.1715857971727,-0.95,-0.632185000577455,NA,-2.05991605957314,0.606382978723404
48,"Serra-Garcia (Study 2), under review","Serra-Garcia (Study 2), under review","Serra-Garcia (Study 2)","under review","Majority subgroup","Male","Gender","No","Physics final grade","No",-0.1337,0.0673,0.2595,-0.6423,0.3748,NA,NA,"Journal",1,NA,129,"tertiary","an introductory physics class for engineering students, at the University of California, San Diego","undergraduate","gender","Female","Male",0.473,NA,NA,NA,12,"Sep 28 - Dec 12",4,"2",2,NA,"Average physics quiz score, final physics exam score, final physics course score","other","independent",0,0,NA,1,0,0,0,"mixed",0,1,0,"early","low","low","low","unclear","unclear","unclear","unclear",1.1715857971727,-0.95,-0.632185000577455,NA,-2.05991605957314,0.606382978723404
48,"Serra-Garcia (Study 2), under review","Serra-Garcia (Study 2), under review","Serra-Garcia (Study 2)","under review","Minority subgroup","Female","Gender","No","Physics quiz grade","No",0.2239,0.0715,0.2674,-0.3002,0.748,0.8969,NA,"Journal",1,NA,129,"tertiary","an introductory physics class for engineering students, at the University of California, San Diego","undergraduate","gender","Female","Male",0.473,NA,NA,NA,12,"Sep 28 - Dec 12",4,"2",2,NA,"Average physics quiz score, final physics exam score, final physics course score","other","independent",0,0,NA,1,0,0,0,"mixed",0,1,0,"early","low","low","low","unclear","unclear","unclear","unclear",1.1715857971727,-0.95,-0.632185000577455,NA,-2.05991605957314,0.606382978723404
48,"Serra-Garcia (Study 2), under review","Serra-Garcia (Study 2), under review","Serra-Garcia (Study 2)","under review","Majority subgroup","Male","Gender","No","Physics quiz grade","No",-0.3911,0.0683,0.2614,-0.9035,0.1213,NA,NA,"Journal",1,NA,129,"tertiary","an introductory physics class for engineering students, at the University of California, San Diego","undergraduate","gender","Female","Male",0.473,NA,NA,NA,12,"Sep 28 - Dec 12",4,"2",2,NA,"Average physics quiz score, final physics exam score, final physics course score","other","independent",0,0,NA,1,0,0,0,"mixed",0,1,0,"early","low","low","low","unclear","unclear","unclear","unclear",1.1715857971727,-0.95,-0.632185000577455,NA,-2.05991605957314,0.606382978723404
48,"Serra-Garcia (Study 2), under review","Serra-Garcia (Study 2), under review","Serra-Garcia (Study 2)","under review","Minority subgroup","Female","Gender","No","Physics final exam score","No",-0.0257,0.1485,0.3854,-0.7811,0.7297,NA,0.031,"Journal",1,NA,129,"tertiary","an introductory physics class for engineering students, at the University of California, San Diego","undergraduate","gender","Female","Male",0.473,NA,NA,NA,12,"Sep 28 - Dec 12",4,"2",2,NA,"Average physics quiz score, final physics exam score, final physics course score","other","independent",0,0,NA,1,0,0,0,"mixed",0,1,0,"early","low","low","low","unclear","unclear","unclear","unclear",1.1715857971727,-0.95,-0.632185000577455,NA,-2.05991605957314,0.606382978723404
48,"Serra-Garcia (Study 2), under review","Serra-Garcia (Study 2), under review","Serra-Garcia (Study 2)","under review","Majority subgroup","Male","Gender","No","Physics final exam score","No",1.1967,0.1266,0.3558,0.4993,1.8941,NA,NA,"Journal",1,NA,129,"tertiary","an introductory physics class for engineering students, at the University of California, San Diego","undergraduate","gender","Female","Male",0.473,NA,NA,NA,12,"Sep 28 - Dec 12",4,"2",2,NA,"Average physics quiz score, final physics exam score, final physics course score","other","independent",0,0,NA,1,0,0,0,"mixed",0,1,0,"early","low","low","low","unclear","unclear","unclear","unclear",1.1715857971727,-0.95,-0.632185000577455,NA,-2.05991605957314,0.606382978723404
48,"Serra-Garcia (Study 2), under review","Serra-Garcia (Study 2), under review","Serra-Garcia (Study 2)","under review","Minority subgroup","Female","Gender","No","Physics final grade","No",0.4449,0.1499,0.3872,-0.314,1.2037,NA,0.635,"Journal",1,NA,129,"tertiary","an introductory physics class for engineering students, at the University of California, San Diego","undergraduate","gender","Female","Male",0.473,NA,NA,NA,12,"Sep 28 - Dec 12",4,"2",2,NA,"Average physics quiz score, final physics exam score, final physics course score","other","independent",0,0,NA,1,0,0,0,"mixed",0,1,0,"early","low","low","low","unclear","unclear","unclear","unclear",1.1715857971727,-0.95,-0.632185000577455,NA,-2.05991605957314,0.606382978723404
48,"Serra-Garcia (Study 2), under review","Serra-Garcia (Study 2), under review","Serra-Garcia (Study 2)","under review","Majority subgroup","Male","Gender","No","Physics final grade","No",-0.0729,0.0935,0.3058,-0.6723,0.5265,NA,NA,"Journal",1,NA,129,"tertiary","an introductory physics class for engineering students, at the University of California, San Diego","undergraduate","gender","Female","Male",0.473,NA,NA,NA,12,"Sep 28 - Dec 12",4,"2",2,NA,"Average physics quiz score, final physics exam score, final physics course score","other","independent",0,0,NA,1,0,0,0,"mixed",0,1,0,"early","low","low","low","unclear","unclear","unclear","unclear",1.1715857971727,-0.95,-0.632185000577455,NA,-2.05991605957314,0.606382978723404
48,"Serra-Garcia (Study 2), under review","Serra-Garcia (Study 2), under review","Serra-Garcia (Study 2)","under review","Minority subgroup","Female","Gender","No","Physics quiz grade","No",0.6648,0.1516,0.3894,-0.0984,1.4279,NA,0.948,"Journal",1,NA,129,"tertiary","an introductory physics class for engineering students, at the University of California, San Diego","undergraduate","gender","Female","Male",0.473,NA,NA,NA,12,"Sep 28 - Dec 12",4,"2",2,NA,"Average physics quiz score, final physics exam score, final physics course score","other","independent",0,0,NA,1,0,0,0,"mixed",0,1,0,"early","low","low","low","unclear","unclear","unclear","unclear",1.1715857971727,-0.95,-0.632185000577455,NA,-2.05991605957314,0.606382978723404
48,"Serra-Garcia (Study 2), under review","Serra-Garcia (Study 2), under review","Serra-Garcia (Study 2)","under review","Majority subgroup","Male","Gender","No","Physics quiz grade","No",-0.343,0.0943,0.3071,-0.9449,0.2589,NA,NA,"Journal",1,NA,129,"tertiary","an introductory physics class for engineering students, at the University of California, San Diego","undergraduate","gender","Female","Male",0.473,NA,NA,NA,12,"Sep 28 - Dec 12",4,"2",2,NA,"Average physics quiz score, final physics exam score, final physics course score","other","independent",0,0,NA,1,0,0,0,"mixed",0,1,0,"early","low","low","low","unclear","unclear","unclear","unclear",1.1715857971727,-0.95,-0.632185000577455,NA,-2.05991605957314,0.606382978723404
49,"Sherman et al.","Sherman (Study 1), 2013","Sherman (Study 1)","2013","Minority subgroup","Hispanic","Race","No","Year 3 GPA","No",0.3752,0.0503,0.2242,-0.0642,0.8147,2.3958,NA,"Journal",1,NA,184,"pre-secondary","one mixed-ethnicity middle school in Mountain West","6th-8th","race","Latino","White",NA,0.44,NA,0.5,11,"3 academic years",33,"4",4,"GPA",NA,"mixed","independent",1,1,1,1,1,1,1,"class",0,1,1,"both","low","low","low","low","low","unclear","unclear",-0.570772567853367,1.01785714285714,2.21476324834163,-0.0877837919821429,0.595086861654462,-2.59090909090909
49,"Sherman et al.","Sherman (Study 1), 2013","Sherman (Study 1)","2013","Majority subgroup","White","Race","No","Year 3 GPA","No",-0.2204,0.0391,0.1977,-0.6079,0.167,NA,NA,"Journal",1,NA,184,"pre-secondary","one mixed-ethnicity middle school in Mountain West","6th-8th","race","Latino","White",NA,0.44,NA,0.5,11,"3 academic years",33,"4",4,"GPA",NA,"mixed","independent",1,1,1,1,1,1,1,"class",0,1,1,"both","low","low","low","low","low","unclear","unclear",-0.570772567853367,1.01785714285714,2.21476324834163,-0.0877837919821429,0.595086861654462,-2.59090909090909
49,"Sherman et al.","Sherman (Study 1), 2013","Sherman (Study 1)","2013","Interaction","Hispanic","Race","No","Year 3 GPA","Yes",0.239,0.0217,0.1474,-0.0498,0.5278,NA,1.1845,"Journal",1,NA,184,"pre-secondary","one mixed-ethnicity middle school in Mountain West","6th-8th","race","Latino","White",NA,0.44,NA,0.5,11,"3 academic years",33,"4",4,"GPA",NA,"mixed","independent",1,1,1,1,1,1,1,"class",0,1,1,"both","low","low","low","low","low","unclear","unclear",-0.570772567853367,1.01785714285714,2.21476324834163,-0.0877837919821429,0.595086861654462,-2.59090909090909
50,"Sherman (Study 2), 2013","Sherman (Study 2), 2013","Sherman (Study 2)","2013","Minority subgroup","Hispanic","Race","No","GPA","No",0.6343,0.0767,0.277,0.0914,1.1771,NA,1.9869,"Journal",1,NA,185,"pre-secondary","one mixed-ethnicity middle school in the Pacific West","7th","race","Latino","White",NA,0.364,NA,0.35,11,"36 weeks",9,"2",2,"GPA",NA,"other","independent",0,0,1,1,1,1,1,"class",0,1,0,"early","low","low","low","low","low","unclear","unclear",1.1715857971727,1.01785714285714,-0.141331854212095,0.611379153008375,0.595086861654462,0.606382978723404
50,"Sherman (Study 2), 2013","Sherman (Study 2), 2013","Sherman (Study 2)","2013","Majority subgroup","White","Race","No","GPA","No",-0.1767,0.0419,0.2047,-0.5779,0.2245,NA,NA,"Journal",1,NA,185,"pre-secondary","one mixed-ethnicity middle school in the Pacific West","7th","race","Latino","White",NA,0.364,NA,0.35,11,"36 weeks",9,"2",2,"GPA",NA,"other","independent",0,0,1,1,1,1,1,"class",0,1,0,"early","low","low","low","low","low","unclear","unclear",1.1715857971727,1.01785714285714,-0.141331854212095,0.611379153008375,0.595086861654462,0.606382978723404
50,"Sherman (Study 2), 2013","Sherman (Study 2), 2013","Sherman (Study 2)","2013","Interaction","Hispanic","Race","No","GPA","Yes",0.4477,0.0269,0.164,0.1263,0.7691,NA,1.344,"Journal",1,NA,185,"pre-secondary","one mixed-ethnicity middle school in the Pacific West","7th","race","Latino","White",NA,0.364,NA,0.35,11,"36 weeks",9,"2",2,"GPA",NA,"other","independent",0,0,1,1,1,1,1,"class",0,1,0,"early","low","low","low","low","low","unclear","unclear",1.1715857971727,1.01785714285714,-0.141331854212095,0.611379153008375,0.595086861654462,0.606382978723404
50,"Sherman (Study 2), 2013","Sherman (Study 2), 2013","Sherman (Study 2)","2013","Interaction","White","Race","No","GPA","Yes",0.1293,0.0263,0.1621,-0.1884,0.4471,NA,NA,"Journal",1,NA,185,"pre-secondary","one mixed-ethnicity middle school in the Pacific West","7th","race","Latino","White",NA,0.364,NA,0.35,11,"36 weeks",9,"2",2,"GPA",NA,"other","independent",0,0,1,1,1,1,1,"class",0,1,0,"early","low","low","low","low","low","unclear","unclear",1.1715857971727,1.01785714285714,-0.141331854212095,0.611379153008375,0.595086861654462,0.606382978723404
51,"Cohen et al.","Shnabel (Study 1), 2013","Shnabel (Study 1)","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Journal",1,NA,355,"pre-secondary","who participated in Cohen and colleagues’ (G. L. Cohen et al., 2006; G. L. Cohen et al., 2009) randomized field experiment across three cohorts","7th","race","Black","White",0.52,0.476,NA,NA,11,"2 academic years",21,"3~5",5,"GPA",NA,"other","independent",0,1,NA,1,1,1,1,"class",0,1,0,"early","low","low","low","low","unclear","unclear","unclear",1.1715857971727,1.01785714285714,1.03671569706477,NA,0.595086861654462,0.606382978723404
52,"Silverman (Study 2), 2014","Silverman (Study 2), 2014","Silverman (Study 2)","2014","Minority subgroup","Blind","Disability","No","Instructor-graded student progress","Yes",0.6253,0.1147,0.3387,-0.0384,1.2891,NA,NA,"Journal",1,NA,35,"other","a private residential rehabilitation center for blind students",NA,"disability","Blind",NA,0.6,0.49,NA,NA,11,"1 month",1,"1",1,NA,"Instructor-graded student progress","other","independent",0,1,1,1,1,1,1,"class",0,0,0,"neither","low","low","low","low","low","unclear","unclear",-2.31313093287943,1.01785714285714,-0.926696888396671,NA,0.595086861654462,0.606382978723404
53,"Simmons, 2011","Simmons, 2011","Simmons","2011","Minority subgroup","Black","Race","No","Winter zscored GPA","No",-0.2508,0.0858,0.293,-0.825,0.3235,NA,NA,"Thesis",3,NA,47,"secondary","three high school sites, one in Richmond, VA and two sites in Vallejo, CA","9th-12th","race","Black",NA,0.511,1,NA,NA,NA,"1 year",8,"1",1,"GPA",NA,"other","independent",0,0,NA,NA,0,0,0,"class",0,1,0,"early","low","low","unclear","unclear","low","unclear","unclear",1.1715857971727,-0.95,-0.239502483485167,NA,0.595086861654462,0.606382978723404
53,"Simmons, 2011","Simmons, 2011","Simmons","2011","Minority subgroup","Black","Race","No","Winter zscored GPA","Yes",0.129,0.0825,0.2872,-0.434,0.6919,NA,NA,"Thesis",3,NA,47,"secondary","three high school sites, one in Richmond, VA and two sites in Vallejo, CA","9th-12th","race","Black",NA,0.511,1,NA,NA,NA,"1 year",8,"1",1,"GPA",NA,"other","independent",0,0,NA,NA,0,0,0,"class",0,1,0,"early","low","low","unclear","unclear","low","unclear","unclear",1.1715857971727,-0.95,-0.239502483485167,NA,0.595086861654462,0.606382978723404
54,"Harackiewicz et al.","Tibbetts (Study 1a), 2016","Tibbetts (Study 1a)","2016","Minority subgroup","First generation","First generation","No","GPA","No",0.279,0.0269,0.1641,-0.0427,0.6006,0.5587,NA,"Journal & Thesis",1,NA,608,"tertiary","a large public Midwestern university","sophomore","first-generation","First generation students","continuing-generation students",NA,NA,0.188,0.286,12,"2011-2014",33,"2",2,"GPA","Biology Course Grade","other","independent",0,1,NA,1,1,0,1,"class",0,1,1,"both","low","low","low","low","low","unclear","unclear",-0.570772567853367,-0.95,2.21476324834163,0.909688676204328,0.595086861654462,0.606382978723404
54,"Harackiewicz et al.","Tibbetts (Study 1a), 2016","Tibbetts (Study 1a)","2016","Majority subgroup","Continuing generation","First generation","No","GPA","No",-0.0563,0.0063,0.0792,-0.2116,0.0989,NA,NA,"Journal & Thesis",1,NA,608,"tertiary","a large public Midwestern university","sophomore","first-generation","First generation students","continuing-generation students",NA,NA,0.188,0.286,12,"2011-2014",33,"2",2,"GPA","Biology Course Grade","other","independent",0,1,NA,1,1,0,1,"class",0,1,1,"both","low","low","low","low","low","unclear","unclear",-0.570772567853367,-0.95,2.21476324834163,0.909688676204328,0.595086861654462,0.606382978723404
54,"Harackiewicz et al.","Tibbetts (Study 1a), 2016","Tibbetts (Study 1a)","2016","Interaction","First generation","First generation","No","GPA","Yes",0.3443,0.0052,0.0718,0.2036,0.485,NA,0.1508,"Journal & Thesis",1,NA,608,"tertiary","a large public Midwestern university","sophomore","first-generation","First generation students","continuing-generation students",NA,NA,0.188,0.286,12,"2011-2014",33,"2",2,"GPA","Biology Course Grade","other","independent",0,1,NA,1,1,0,1,"class",0,1,1,"both","low","low","low","low","low","unclear","unclear",-0.570772567853367,-0.95,2.21476324834163,0.909688676204328,0.595086861654462,0.606382978723404
54,"Harackiewicz et al.","Tibbetts (Study 1a), 2016","Tibbetts (Study 1a)","2016","Interaction","Continuing generation","First generation","No","GPA","Yes",0.1602,0.0051,0.0714,0.0203,0.3,NA,NA,"Journal & Thesis",1,NA,608,"tertiary","a large public Midwestern university","sophomore","first-generation","First generation students","continuing-generation students",NA,NA,0.188,0.286,12,"2011-2014",33,"2",2,"GPA","Biology Course Grade","other","independent",0,1,NA,1,1,0,1,"class",0,1,1,"both","low","low","low","low","low","unclear","unclear",-0.570772567853367,-0.95,2.21476324834163,0.909688676204328,0.595086861654462,0.606382978723404
55,"Tibbetts (Study 1b), 2018","Tibbetts (Study 1b), 2018","Tibbetts (Study 1b)","2018","Minority subgroup","First generation","First generation","Yes","Course Grade","No",0.1746,0.0137,0.1172,-0.0552,0.4044,0.251,NA,"Journal",6,NA,438,"tertiary","15 introductory biology and psychology courses across 6 2-year college campuses","undergraduate","first-generation","First generation students","continuing-generation students",0.62,0.12,0.57,NA,5,"one semester",4,"2",2,NA,"Biology or Psychology Course Grade","other","independent & interdependent",1,1,NA,1,0,0,1,"mixed",0,1,0,"early","low","low","low","low","unclear","unclear","unclear",1.1715857971727,-0.95,-0.632185000577455,NA,-2.05991605957314,0.606382978723404
55,"Tibbetts (Study 1b), 2018","Tibbetts (Study 1b), 2018","Tibbetts (Study 1b)","2018","Majority subgroup","Continuting generation",NA,"Yes","Course Grade","No",-0.1345,0.0137,0.1172,-0.3641,0.0952,NA,NA,"Journal",6,NA,438,"tertiary","15 introductory biology and psychology courses across 6 2-year college campuses","undergraduate","first-generation","First generation students","continuing-generation students",0.62,0.12,0.57,NA,5,"one semester",4,"2",2,NA,"Biology or Psychology Course Grade","other","independent & interdependent",1,1,NA,1,0,0,1,"mixed",0,1,0,"early","low","low","low","low","unclear","unclear","unclear",1.1715857971727,-0.95,-0.632185000577455,NA,-2.05991605957314,0.606382978723404
55,"Tibbetts (Study 1b), 2018","Tibbetts (Study 1b), 2018","Tibbetts (Study 1b)","2018","Minority subgroup","First generation","First generation","No","Course Grade","No",0.9077,0.0202,0.142,0.6294,1.1859,1.075,NA,"Journal",6,NA,438,"tertiary","15 introductory biology and psychology courses across 6 2-year college campuses","undergraduate","first-generation","First generation students","continuing-generation students",0.62,0.12,0.57,NA,5,"one semester",4,"2",2,NA,"Biology or Psychology Course Grade","other","independent & interdependent",1,1,NA,1,0,0,1,"mixed",0,1,0,"early","low","low","low","low","unclear","unclear","unclear",1.1715857971727,-0.95,-0.632185000577455,NA,-2.05991605957314,0.606382978723404
55,"Tibbetts (Study 1b), 2018","Tibbetts (Study 1b), 2018","Tibbetts (Study 1b)","2018","Majority subgroup","Continuting generation",NA,"No","Course Grade","No",-0.1771,0.0183,0.1354,-0.4425,0.0883,NA,NA,"Journal",6,NA,438,"tertiary","15 introductory biology and psychology courses across 6 2-year college campuses","undergraduate","first-generation","First generation students","continuing-generation students",0.62,0.12,0.57,NA,5,"one semester",4,"2",2,NA,"Biology or Psychology Course Grade","other","independent & interdependent",1,1,NA,1,0,0,1,"mixed",0,1,0,"early","low","low","low","low","unclear","unclear","unclear",1.1715857971727,-0.95,-0.632185000577455,NA,-2.05991605957314,0.606382978723404
56,"Turetsky, under review","Turetsky, under review","Turetsky","under review","Minority subgroup","URM","Race","No","Course point total","No",-0.2683,0.0493,0.2219,-0.7033,0.1667,0.3523,NA,"Journal",1,NA,290,"tertiary","a gateway biology course","undergraduate","mixed","Female & URM","Male & White",0.662,0.68,NA,NA,11,"2.5 months",2.5,"2",2,NA,"Course point total, Biology track persistence","other","independent",0,0,NA,1,0,0,1,"class",0,1,1,"both","low","low","low","low","low","unclear","unclear",-0.570772567853367,-0.95,-0.779440944487063,NA,0.595086861654462,0.606382978723404
56,"Turetsky, under review","Turetsky, under review","Turetsky","under review","Majority subgroup","White and Asian","Race","No","Course point total","No",0.1511,0.0193,0.1389,-0.1211,0.4233,NA,NA,"Journal",1,NA,290,"tertiary","a gateway biology course","undergraduate","mixed","Female & URM","Male & White",0.662,0.68,NA,NA,11,"2.5 months",2.5,"2",2,NA,"Course point total, Biology track persistence","other","independent",0,0,NA,1,0,0,1,"class",0,1,1,"both","low","low","low","low","low","unclear","unclear",-0.570772567853367,-0.95,-0.779440944487063,NA,0.595086861654462,0.606382978723404
56,"Turetsky, under review","Turetsky, under review","Turetsky","under review","Minority subgroup","Female","Gender","No","Course point total","No",0.0175,0.0208,0.1443,-0.2654,0.3004,0.3774,NA,"Journal",1,NA,290,"tertiary","a gateway biology course","undergraduate","mixed","Female & URM","Male & White",0.662,0.68,NA,NA,11,"2.5 months",2.5,"2",2,NA,"Course point total, Biology track persistence","other","independent",0,0,NA,1,0,0,1,"class",0,1,1,"both","low","low","low","low","low","unclear","unclear",-0.570772567853367,-0.95,-0.779440944487063,NA,0.595086861654462,0.606382978723404
56,"Turetsky, under review","Turetsky, under review","Turetsky","under review","Majority subgroup","Male","Gender","No","Course point total","No",0.065,0.0426,0.2064,-0.3395,0.4695,NA,NA,"Journal",1,NA,290,"tertiary","a gateway biology course","undergraduate","mixed","Female & URM","Male & White",0.662,0.68,NA,NA,11,"2.5 months",2.5,"2",2,NA,"Course point total, Biology track persistence","other","independent",0,0,NA,1,0,0,1,"class",0,1,1,"both","low","low","low","low","low","unclear","unclear",-0.570772567853367,-0.95,-0.779440944487063,NA,0.595086861654462,0.606382978723404
56,"Turetsky, under review","Turetsky, under review","Turetsky","under review","Minority subgroup","URM","Race","No","Biology track persistence","No",-0.0344,0.0488,0.2209,-0.4674,0.3987,0.1566,NA,"Journal",1,NA,290,"tertiary","a gateway biology course","undergraduate","mixed","Female & URM","Male & White",0.662,0.68,NA,NA,11,"2.5 months",2.5,"2",2,NA,"Course point total, Biology track persistence","other","independent",0,0,NA,1,0,0,1,"class",0,1,1,"both","low","low","low","low","low","unclear","unclear",-0.570772567853367,-0.95,-0.779440944487063,NA,0.595086861654462,0.606382978723404
56,"Turetsky, under review","Turetsky, under review","Turetsky","under review","Majority subgroup","White and Asian","Race","No","Biology track persistence","No",0.4434,0.0197,0.1404,0.1683,0.7186,NA,NA,"Journal",1,NA,290,"tertiary","a gateway biology course","undergraduate","mixed","Female & URM","Male & White",0.662,0.68,NA,NA,11,"2.5 months",2.5,"2",2,NA,"Course point total, Biology track persistence","other","independent",0,0,NA,1,0,0,1,"class",0,1,1,"both","low","low","low","low","low","unclear","unclear",-0.570772567853367,-0.95,-0.779440944487063,NA,0.595086861654462,0.606382978723404
56,"Turetsky, under review","Turetsky, under review","Turetsky","under review","Minority subgroup","Female","Gender","No","Biology track persistence","No",0.298,0.0211,0.1451,0.0135,0.5825,0.0456,NA,"Journal",1,NA,290,"tertiary","a gateway biology course","undergraduate","mixed","Female & URM","Male & White",0.662,0.68,NA,NA,11,"2.5 months",2.5,"2",2,NA,"Course point total, Biology track persistence","other","independent",0,0,NA,1,0,0,1,"class",0,1,1,"both","low","low","low","low","low","unclear","unclear",-0.570772567853367,-0.95,-0.779440944487063,NA,0.595086861654462,0.606382978723404
56,"Turetsky, under review","Turetsky, under review","Turetsky","under review","Majority subgroup","Male","Gender","No","Biology track persistence","No",0.2875,0.043,0.2074,-0.119,0.694,NA,NA,"Journal",1,NA,290,"tertiary","a gateway biology course","undergraduate","mixed","Female & URM","Male & White",0.662,0.68,NA,NA,11,"2.5 months",2.5,"2",2,NA,"Course point total, Biology track persistence","other","independent",0,0,NA,1,0,0,1,"class",0,1,1,"both","low","low","low","low","low","unclear","unclear",-0.570772567853367,-0.95,-0.779440944487063,NA,0.595086861654462,0.606382978723404
57,"Woolf, 2009","Woolf, 2009","Woolf","2009","Minority subgroup","URM","Race","No","Summative written essay score","Yes",0.0741,0.0235,0.1534,-0.2265,0.3748,NA,0.4251,"Journal",1,NA,348,"tertiary","one London medical school in academic year 2006/7","3rd year medical school student","race","Ethnic minority","White",NA,0.513,NA,NA,NA,"April 2007 - August 2--7",4,"1",1,NA,"Summative written essay score, OSCE score","other","independent",0,0,NA,1,0,0,1,"online",0,0,0,"neither","low","low","low","high","low","unclear","unclear",-2.31313093287943,-0.95,-0.632185000577455,NA,-0.732414598959337,0.606382978723404
57,"Woolf, 2009","Woolf, 2009","Woolf","2009","Majority subgroup","White","Race","No","Summative written essay score","Yes",-0.1891,0.0247,0.1571,-0.4969,0.1188,NA,NA,"Journal",1,NA,348,"tertiary","one London medical school in academic year 2006/7","3rd year medical school student","race","Ethnic minority","White",NA,0.513,NA,NA,NA,"April 2007 - August 2--7",4,"1",1,NA,"Summative written essay score, OSCE score","other","independent",0,0,NA,1,0,0,1,"online",0,0,0,"neither","low","low","low","high","low","unclear","unclear",-2.31313093287943,-0.95,-0.632185000577455,NA,-0.732414598959337,0.606382978723404
57,"Woolf, 2009","Woolf, 2009","Woolf","2009","Minority subgroup","URM","Race","No","OSCE score","Yes",0.2896,0.0238,0.1541,-0.0125,0.5917,NA,0.293,"Journal",1,NA,348,"tertiary","one London medical school in academic year 2006/7","3rd year medical school student","race","Ethnic minority","White",NA,0.513,NA,NA,NA,"April 2007 - August 2--7",4,"1",1,NA,"Summative written essay score, OSCE score","other","independent",0,0,NA,1,0,0,1,"online",0,0,0,"neither","low","low","low","high","low","unclear","unclear",-2.31313093287943,-0.95,-0.632185000577455,NA,-0.732414598959337,0.606382978723404
57,"Woolf, 2009","Woolf, 2009","Woolf","2009","Majority subgroup","White","Race","No","OSCE score","Yes",0.283,0.0248,0.1575,-0.0257,0.5918,NA,NA,"Journal",1,NA,348,"tertiary","one London medical school in academic year 2006/7","3rd year medical school student","race","Ethnic minority","White",NA,0.513,NA,NA,NA,"April 2007 - August 2--7",4,"1",1,NA,"Summative written essay score, OSCE score","other","independent",0,0,NA,1,0,0,1,"online",0,0,0,"neither","low","low","low","high","low","unclear","unclear",-2.31313093287943,-0.95,-0.632185000577455,NA,-0.732414598959337,0.606382978723404
58,"Wynne, 2011","Wynne, 2011","Wynne","2011","Minority subgroup","Black and Hispanic","Race","No","Time 2 GPA in History","No",0.1237,0.0401,0.2002,-0.2686,0.5161,NA,NA,"Thesis",1,NA,100,"pre-secondary","a public charter school in the Boston area","7th-8th","race","Black & Latino","White",NA,1,NA,0.74,NA,"2 academic years",21,"5",5,"GPA","MCAS, ELA & Math test score","other","independent",0,1,NA,1,1,0,1,"class",1,1,0,"early","low","low","unclear","high","unclear","unclear","unclear",1.1715857971727,-0.95,1.03671569706477,-1.20644450396697,0.595086861654462,0.606382978723404
